Date,LQD US Equity  (L1),EMB US Equity  (L1),MUB US Equity  (L1),TIP US Equity  (L1),SHY US Equity  (R1),HYG US Equity  (L1)
2/17/2015,40.6569,38.1287,25.002,20.6369,4.6889,44.8559
2/13/2015,41.3118,38.3639,25.1158,21.2504,4.7384,44.9514
2/12/2015,41.8732,38.0296,25.2637,21.4979,4.7384,44.7446
2/11/2015,41.5106,36.9401,25.2979,21.6916,4.7013,44.7605
2/10/2015,41.4171,37.0639,25.5482,21.9176,4.6889,44.8082
2/9/2015,41.803,38.0668,25.8782,22.3266,4.7137,44.3151
2/6/2015,41.7094,37.9925,26.0717,22.5419,4.7261,44.665
2/5/2015,43.2064,38.3516,26.5951,23.5105,4.9736,44.5537
2/4/2015,43.6625,37.6211,26.8113,24.0486,5.0144,43.7106
2/3/2015,43.4637,38.7849,26.7431,23.7903,4.9983,44.3151
2/2/2015,44.6332,38.042,27.1868,24.3607,5.0849,43.5038
1/30/2015,44.4989,37.9075,27.2861,24.4468,5.1183,42.9573
1/29/2015,43.3208,37.7841,27.059,23.5535,4.9946,43.3534
1/28/2015,43.6591,37.599,27.1272,23.6935,5.0317,42.8464
1/27/2015,42.691,37.4633,26.8206,23.2199,4.9575,43.1475
1/26/2015,42.586,36.4885,26.6503,22.8325,4.8957,43.2584
1/23/2015,42.621,37.7718,26.8433,23.0369,4.9575,42.6088
1/22/2015,41.7929,36.1677,26.4345,22.2943,4.908,42.6088
1/21/2015,41.8629,36.5872,26.48,22.262,4.9452,42.4186
1/20/2015,41.9212,36.7106,26.7865,22.7679,4.9452,41.6582
1/16/2015,41.5946,36.7353,26.6276,22.4773,4.9946,41.9117
1/15/2015,42.3878,36.6366,26.8433,23.1661,5.0936,41.373
1/14/2015,41.653,36.4515,26.5822,22.1975,4.9328,42.2444
1/13/2015,41.408,35.4273,26.2642,21.4764,4.8709,42.5771
1/12/2015,41.2797,34.9954,26.2188,21.6701,4.8091,42.5771
1/9/2015,41.0115,35.7851,26.0655,21.7024,4.7472,42.7514
1/8/2015,40.6382,35.8715,25.8441,21.3365,4.6606,42.0384
1/7/2015,41.0931,35.2915,25.9009,21.5302,4.673,40.9769
1/6/2015,40.9065,33.6134,25.5943,21.4333,4.6235,40.1055
1/5/2015,40.335,34.0329,25.2423,21.4226,4.5741,40.6442
1/2/2015,39.7635,34.8967,24.9698,21.3257,4.5741,41.9592
12/31/2014,39.2736,35.3779,25.2877,20.5508,4.4627,41.9592
12/30/2014,39.1803,36.4268,25.0833,20.2279,4.4998,42.3394
12/29/2014,39.0637,36.0566,25.0379,20.2602,4.4627,42.6246
12/26/2014,38.7954,36.7229,24.7529,20.0773,4.3638,42.5454
12/24/2014,38.6904,36.8217,24.6859,20.0342,4.4009,42.989
12/23/2014,38.2459,36.372,24.6827,20.1634,4.3476,42.5061
12/22/2014,39.3044,36.912,24.6713,21.0351,4.4589,42.0012
12/19/2014,38.8624,36.6911,24.7053,20.9167,4.4342,42.3483
12/18/2014,38.9322,35.2796,24.626,20.3248,4.5084,40.9916
12/17/2014,38.7926,33.4263,24.6487,21.0889,4.5702,39.8699
12/16/2014,38.7577,30.1493,24.9207,21.6593,4.6691,37.0791
12/15/2014,38.8042,30.9593,24.728,20.906,4.6073,37.5681
12/12/2014,38.4785,32.8863,24.9547,21.3795,4.6815,37.647
12/11/2014,38.2575,34.6291,24.7053,21.2396,4.5826,39.5402
12/10/2014,38.3971,35.3533,24.8187,21.401,4.632,40.045
12/9/2014,38.4436,36.6543,24.626,21.1535,4.5455,41.6699
12/8/2014,38.3273,37.0716,24.354,20.6369,4.5084,41.7488
12/5/2014,37.6759,38.0657,24.32,20.54,4.5208,42.4745
12/4/2014,38.2459,38.6058,24.4334,21.2396,4.7186,42.585
12/3/2014,38.0249,38.4462,24.354,21.0028,4.6568,42.6796
12/2/2014,37.8853,38.2498,24.1954,20.8522,4.7062,42.443
12/1/2014,38.8159,38.3112,24.2407,21.541,4.7681,41.6699
11/28/2014,39.2971,39.1585,24.2821,21.8313,4.7692,43.1039
11/26/2014,38.9259,39.9411,24.1238,21.8851,4.7322,44.4858
11/25/2014,38.4503,39.4764,23.9315,21.8206,4.7198,44.2973
11/24/2014,37.8587,39.4397,23.9089,21.713,4.7074,44.0618
11/21/2014,37.6384,39.4153,23.8637,21.6162,4.6951,44.0775
11/20/2014,37.0468,38.8528,23.7732,21.2504,4.6704,43.2923
11/19/2014,36.5248,38.437,23.5358,20.9385,4.6456,43.2766
11/18/2014,37.2556,38.3514,23.728,21.4548,4.658,43.308
11/17/2014,37.1396,38.0824,23.728,21.3473,4.6704,43.5907
11/14/2014,37.4644,38.4859,23.9033,21.7668,4.6827,43.6064
11/13/2014,37.2904,38.596,23.875,21.4548,4.6333,44.3288
11/12/2014,37.4412,38.6693,23.875,21.5947,4.6085,44.9255
11/11/2014,37.4528,38.6204,23.875,21.7668,4.5715,45.3966
11/10/2014,37.4644,38.6938,23.7845,21.7883,4.5838,45.0668
11/7/2014,38.1603,38.865,23.8524,22.2186,4.658,45.004
11/6/2014,37.2904,38.6327,23.5697,21.5086,4.5838,44.8627
11/5/2014,37.708,38.7305,23.728,21.713,4.6085,44.4858
11/4/2014,37.9631,38.8161,23.8071,21.5947,4.6333,44.5172
11/3/2014,37.766,39.1585,23.9541,21.6377,4.6456,44.9726
10/31/2014,38.0377,39.7378,24.1361,21.6377,4.6598,44.6691
10/30/2014,38.0609,39.5306,24.2941,21.5409,4.6846,44.544
10/29/2014,37.9683,39.226,24.17,21.5839,4.6475,44.6065
10/28/2014,38.2228,39.6037,24.0684,21.7453,4.7834,44.716
10/27/2014,38.6855,39.2869,24.0684,21.799,4.8081,44.4814
10/24/2014,38.512,39.0188,24.0966,21.8636,4.8081,45.0756
10/23/2014,38.4542,38.9579,23.933,21.9281,4.7834,44.6691
10/22/2014,38.7202,39.1529,24.2715,22.3691,4.8328,44.7316
10/21/2014,38.9515,38.8604,24.2717,22.4229,4.8575,45.6853
10/20/2014,39.0325,39.1651,24.5536,22.6703,4.8823,44.5127
10/17/2014,38.778,38.8604,24.7003,22.6273,4.8205,43.4808
10/16/2014,38.8359,38.1293,24.8583,22.6703,4.8823,42.2769
10/15/2014,39.1482,38.1171,25.2983,22.8209,4.944,41.4796
10/14/2014,39.0441,38.105,25.0162,22.6811,4.8081,41.4483
10/13/2014,38.7318,37.7638,24.8808,22.9715,4.7463,40.9792
10/10/2014,38.3732,37.9466,24.3618,22.4014,4.7093,41.6828
10/9/2014,38.2575,38.3608,24.2715,22.068,4.6598,42.8398
10/8/2014,38.8359,38.373,24.1474,22.197,4.6598,44.372
10/7/2014,38.1303,37.8247,24.0572,21.5301,4.5486,43.6841
10/6/2014,37.6329,37.8125,23.7864,21.0245,4.4868,44.2313
10/3/2014,37.5635,37.5323,23.8315,20.917,4.388,44.0749
10/2/2014,37.1702,37.3495,23.7412,21.1106,4.4868,43.5903
10/1/2014,37.1818,37.8491,23.8879,21.4118,4.4992,43.3088
9/30/2014,36.3572,37.0352,23.4603,20.5513,4.3877,43.1518
9/29/2014,36.1612,37.1081,23.4153,20.6803,4.4124,42.2333
9/26/2014,36.2188,37.7517,23.2915,20.5943,4.3877,42.5291
9/25/2014,36.5187,38.1645,23.5954,21.2182,4.4371,42.6225
9/24/2014,36.115,38.3831,23.1564,20.7771,4.363,43.6033
9/23/2014,36.438,38.1767,23.2915,20.8847,4.4,44.0392
9/22/2014,36.2188,38.0188,23.1901,20.4329,4.3753,44.771
9/19/2014,36.092,37.8124,23.1001,20.519,4.3012,45.0356
9/18/2014,35.5614,37.6059,22.9706,20.164,4.3136,44.8177
9/17/2014,35.3192,37.5574,22.8412,20.476,4.3012,44.771
9/16/2014,35.6883,37.9217,22.7624,21.2935,4.4124,44.3039
9/15/2014,35.7113,37.7517,22.8637,21.3257,4.3506,44.0081
9/12/2014,35.6767,38.0431,22.6723,21.1859,4.3012,44.2728
9/11/2014,36.3342,38.8081,22.9158,21.67,4.3259,44.444
9/10/2014,36.438,38.796,22.8412,21.6162,4.3136,44.444
9/9/2014,36.6571,38.8324,23.0551,22.0787,4.3012,44.3817
9/8/2014,37.0262,39.2574,23.1676,22.4337,4.363,45.0512
9/5/2014,37.2569,40.156,23.1676,22.7349,4.4247,45.1913
9/4/2014,37.2338,39.6581,23.0776,22.864,4.3877,45.3626
9/3/2014,38.2142,39.6824,23.2239,23.3265,4.4,45.8452
9/2/2014,38.0297,39.4274,23.2915,23.1006,4.3753,46.2188
8/29/2014,38.6876,40.057,23.5587,23.7622,4.4641,46.0485
8/28/2014,38.5841,40.1539,23.4352,23.8803,4.4147,45.94
8/27/2014,38.285,40.5052,23.3229,23.687,4.39,46.157
8/26/2014,38.055,39.6209,23.1881,23.4615,4.3653,46.2965
8/25/2014,37.963,39.2333,23.0758,23.5581,4.3283,46.188
8/22/2014,37.7444,39.2818,23.0307,23.4078,4.3653,45.878
8/21/2014,37.5719,39.2939,23.014,23.4615,4.39,46.2345
8/20/2014,37.1004,39.088,22.8512,23.2252,4.39,46.2345
8/19/2014,37.4109,39.7542,22.6714,23.5904,4.4888,46.126
8/18/2014,37.5029,39.3545,22.9747,23.8159,4.4888,46.1725
8/15/2014,37.8135,39.3424,22.9185,24.2991,4.4888,45.754
8/14/2014,37.3304,39.1364,22.7501,23.9984,4.4888,45.4596
8/13/2014,37.1809,38.3855,22.649,23.8696,4.4641,45.1806
8/12/2014,36.9048,38.0221,22.6041,23.5152,4.4147,44.7622
8/11/2014,36.9738,37.8404,22.5142,23.891,4.4147,44.7932
8/8/2014,36.9163,37.5618,22.5928,23.8803,4.4147,44.1113
8/7/2014,36.9508,37.0773,22.4917,23.9877,4.4764,43.6619
8/6/2014,36.5943,37.3196,22.3345,23.4508,4.4271,43.5689
8/5/2014,36.8358,37.4891,21.9639,23.44,4.4024,43.228
8/4/2014,36.6978,37.6587,22.0537,23.3004,4.4024,43.5069
8/1/2014,36.6633,37.2711,22.458,23.483,4.4024,42.639
7/31/2014,35.9647,38.2968,22.0177,23.0167,4.2704,42.6531
7/30/2014,36.3432,39.2745,21.8608,23.0596,4.2211,43.8254
7/29/2014,36.974,39.3349,22.3539,23.8732,4.2704,44.427
7/28/2014,36.8478,39.4918,22.2642,23.6912,4.2458,44.6275
7/25/2014,37.0084,39.9866,22.2194,23.8304,4.2951,45.0594
7/24/2014,36.4808,40.1797,21.9841,23.2951,4.2828,45.3062
7/23/2014,37.0199,40.3849,22.1858,23.5199,4.3198,45.044
7/22/2014,36.8593,39.6487,22.0065,23.5306,4.2828,44.7663
7/21/2014,36.7561,39.4314,21.8832,23.6377,4.2828,44.5658
7/18/2014,36.7561,39.1176,21.7264,23.4129,4.2704,44.8126
7/17/2014,36.9396,38.6227,21.7488,23.6484,4.3569,44.211
7/16/2014,36.4235,38.9245,21.5359,22.8776,4.2704,45.2291
7/15/2014,36.1023,39.0331,21.2445,22.9097,4.2828,45.4605
7/14/2014,36.2514,39.19,21.0764,23.1773,4.3322,45.6918
7/11/2014,36.5382,39.4676,21.1773,23.4236,4.3445,45.7381
7/10/2014,36.1138,39.3349,21.2221,23.2416,4.3198,45.4913
7/9/2014,36.217,39.7452,21.0652,23.0917,4.2704,45.9387
7/8/2014,35.9991,39.2986,21.0316,22.7919,4.2581,46.0466
7/7/2014,35.4945,38.4055,20.8523,22.3958,4.2334,46.0158
7/3/2014,35.2536,38.1882,20.942,22.1603,4.2581,46.1238
7/2/2014,35.3913,38.2848,20.9084,22.064,4.2704,46.3397
7/1/2014,35.873,38.502,21.4462,22.6421,4.3075,46.2472
6/30/2014,36.399,38.6452,21.4696,23.129,4.3509,46.2087
6/27/2014,36.5248,38.9916,21.5143,23.113,4.3385,46.3316
6/26/2014,36.5476,38.982,21.6261,23.0757,4.3139,46.3316
6/25/2014,36.296,39.0181,21.4025,22.8408,4.2892,46.4851
6/24/2014,36.1588,38.6933,20.9106,22.7875,4.2768,46.2701
6/23/2014,35.5869,38.1641,20.9553,22.2325,4.2398,46.393
6/20/2014,35.5984,37.8514,20.7876,22.3392,4.2398,46.4084
6/19/2014,35.3353,37.6108,20.8994,21.8909,4.2398,46.2701
6/18/2014,35.8157,37.8514,21.0224,22.0617,4.2522,46.3008
6/17/2014,35.038,36.841,20.6423,21.464,4.1658,45.6405
6/16/2014,35.4954,37.2861,20.6647,21.6347,4.2522,45.748
6/13/2014,35.5069,38.0799,20.7429,21.5173,4.2768,45.8247
6/12/2014,35.5297,37.7912,20.933,21.7201,4.3385,45.6558
6/11/2014,35.0951,37.9476,20.7876,21.3572,4.3015,45.748
6/10/2014,34.9922,38.4167,20.6758,21.2398,4.2645,45.7326
6/9/2014,35.2438,38.9339,21.0112,21.4426,4.2892,45.8094
6/6/2014,35.5183,38.994,21.123,21.4533,4.3632,45.6405
6/5/2014,35.2324,37.8634,21.1566,21.4533,4.3879,45.2258
6/4/2014,34.9465,37.5146,20.9889,21.1438,4.3756,44.8726
6/3/2014,35.0151,37.5988,21.1901,21.464,4.3385,44.8726
6/2/2014,35.6327,38.6091,21.4361,22.1791,4.3632,44.8572
5/30/2014,36.3882,38.5851,21.6683,22.6729,4.434,45.3167
5/29/2014,36.3654,38.4653,21.791,22.9595,4.4094,45.1638
5/28/2014,36.7645,37.878,21.7464,23.0125,4.4217,45.0262
5/27/2014,36.1145,37.1709,21.5233,22.3439,4.397,44.9804
5/23/2014,35.6355,36.9911,21.501,22.2696,4.3724,44.8428
5/22/2014,35.4872,36.9312,21.4564,21.9831,4.397,44.7969
5/21/2014,35.5328,36.6915,21.4118,21.7921,4.4217,44.6899
5/20/2014,35.7837,36.7874,21.5568,21.8664,4.4217,44.7052
5/19/2014,35.7837,36.7394,21.501,21.6329,4.4094,44.8886
5/16/2014,35.9092,36.4757,21.5568,21.9937,4.3847,44.6744
5/15/2014,36.0689,36.6076,21.7241,22.1211,4.3724,44.3841
5/14/2014,35.8294,36.7154,21.3671,21.5586,4.36,44.5217
5/13/2014,35.1565,36.0203,21.0214,20.8688,4.323,44.4453
5/12/2014,34.6547,35.9724,20.9544,20.561,4.286,44.216
5/9/2014,34.9968,36.0922,20.9656,20.89,4.3107,44.0631
5/8/2014,35.1451,36.3559,20.9098,20.9643,4.2737,43.9255
5/7/2014,35.1109,35.7806,20.631,20.7945,4.249,43.9561
5/6/2014,35.0881,34.7019,20.6087,20.7202,4.212,43.742
5/5/2014,34.86,34.2705,20.4637,20.7626,4.249,43.7114
5/2/2014,35.2021,34.2225,20.4079,21.0173,4.2367,43.7726
5/1/2014,34.917,33.9109,20.5194,20.6989,4.249,43.4362
4/30/2014,34.3554,33.9402,20.3195,20.2667,4.2477,43.5833
4/29/2014,33.9802,33.773,20.1637,19.8008,4.1737,43.6137
4/28/2014,33.9574,33.2476,20.2638,19.8749,4.1861,43.4007
4/25/2014,34.1166,33.1998,20.2972,20.2349,4.1861,43.4311
4/24/2014,34.1394,33.6775,20.1192,20.182,4.1737,43.4768
4/23/2014,34.1166,33.8088,19.9745,20.1079,4.1984,43.4463
4/22/2014,33.821,33.976,19.8855,19.7373,4.1491,43.4007
4/21/2014,33.7527,34.1073,19.8521,19.7373,4.1984,43.2485
4/17/2014,33.5708,33.8685,19.6518,19.7373,4.1984,43.2485
4/16/2014,34.3441,33.7252,19.93,19.8855,4.2231,43.4159
4/15/2014,34.2872,33.3431,19.9745,19.8114,4.2601,43.3398
4/14/2014,34.0029,33.8088,19.8299,19.5149,4.2601,43.1876
4/11/2014,33.9119,34.0715,19.9523,19.7478,4.2724,42.731
4/10/2014,33.821,34.2865,19.5851,19.4408,4.2847,43.3398
4/9/2014,33.639,33.6536,19.0843,19.0278,4.2231,43.7507
4/8/2014,33.5253,33.5581,19.2624,18.9431,4.1737,43.5224
4/7/2014,33.1728,32.9371,19.229,18.8796,4.1552,43.1876
4/4/2014,32.8544,33.2595,19.0287,18.6996,4.1491,43.492
4/3/2014,32.3313,32.4595,18.6392,18.1595,4.0627,43.1572
4/2/2014,32.0811,32.5909,18.4946,18.0219,4.038,43.0963
4/1/2014,32.2631,33.2954,18.6059,18.2866,4.075,43.2485
3/31/2014,32.5922,32.5396,18.8418,18.6996,4.1352,42.9828
3/28/2014,32.6035,32.0281,18.7752,18.6784,4.0736,42.7707
3/27/2014,32.7056,32.0994,18.8307,18.9749,4.0736,42.5283
3/26/2014,32.6716,31.1954,18.5865,18.9325,4.0859,42.7404
3/25/2014,32.1613,30.8147,18.198,18.5196,4.0119,42.7101
3/24/2014,32.116,30.4697,18.3534,18.5513,3.9996,42.4223
3/21/2014,31.8665,29.9939,18.4755,18.4031,4.0489,42.3769
3/20/2014,31.413,30.1724,18.3867,17.9584,4.0366,42.4677
3/19/2014,31.2316,30.2556,18.3978,18.329,4.0242,41.983
3/18/2014,32.184,30.3746,18.9306,19.4302,4.1969,42.7101
3/17/2014,31.7758,29.9939,19.0194,19.1972,4.1722,42.286
3/14/2014,31.9459,29.8512,18.7752,19.4725,4.2092,42.089
3/13/2014,32.0933,29.5776,18.7308,19.4937,4.2339,42.1951
3/12/2014,31.6284,29.8274,18.4755,19.0066,4.1722,42.5738
3/11/2014,31.1636,29.8036,18.1511,18.7525,4.1352,42.3314
3/10/2014,31.1182,30.0534,18.0426,18.7843,4.1352,42.4829
3/7/2014,31.3223,30.3151,17.7983,18.7313,4.1229,42.4677
3/6/2014,31.7985,30.5411,18.3867,18.9855,4.1969,43.0131
3/5/2014,32.1954,30.8028,18.531,19.2819,4.2585,43.2252
3/4/2014,32.2634,30.6601,18.753,19.1125,4.2215,43.4827
3/3/2014,32.9777,29.8036,18.9195,19.8855,4.3079,42.9676
2/28/2014,32.6321,30.9756,18.7417,19.3349,4.2482,43.0984
2/27/2014,32.7113,30.2884,18.4648,19.1655,4.2482,42.9476
2/26/2014,32.4852,29.6841,18.1216,18.996,4.2606,42.6763
2/25/2014,32.0556,29.6959,17.9666,18.7207,4.2113,42.4351
2/24/2014,31.5469,29.5775,17.7341,18.2654,4.2236,42.2693
2/21/2014,31.479,28.8191,17.6012,18.2654,4.2236,41.9527
2/20/2014,31.3434,28.2504,17.4905,18.0537,4.2113,41.8321
2/19/2014,31.5129,28.4281,17.4905,18.4137,4.1989,41.395
2/18/2014,31.6599,28.6059,17.2912,18.6466,4.2359,41.7568
2/14/2014,31.3886,28.594,17.4351,18.4243,4.1989,41.5608
2/13/2014,31.1399,28.5229,17.568,18.6678,4.1989,41.3347
2/12/2014,30.5972,28.5348,17.579,18.2654,4.1373,40.9277
2/11/2014,30.9929,28.5466,17.7562,18.5619,4.1866,41.1538
2/10/2014,31.2642,28.4637,17.6233,18.9431,4.2113,40.9126
2/7/2014,31.2077,28.677,17.5126,18.8372,4.2359,40.8222
2/6/2014,30.8007,27.8831,17.2469,18.4984,4.2113,40.1137
2/5/2014,30.9251,27.6343,17.1306,18.4772,4.1989,39.6162
2/4/2014,31.3434,27.2551,17.2579,18.996,4.2482,39.6162
2/3/2014,31.9764,26.4139,17.6455,19.5149,4.2359,39.4504
1/31/2014,31.1335,26.6128,17.5133,18.816,4.2077,39.8681
1/30/2014,30.739,26.9197,17.4028,18.5831,4.1584,39.9131
1/29/2014,30.6713,27.1675,17.193,18.6572,4.1708,39.6731
1/28/2014,30.4121,27.4979,17.2372,18.2125,4.0968,40.0931
1/27/2014,29.7809,26.7899,17.1157,17.9795,4.0968,39.4781
1/24/2014,30.0288,26.9315,17.3697,18.3925,4.1091,39.5231
1/23/2014,30.119,27.6278,17.1709,18.0537,4.0722,40.4531
1/22/2014,29.6231,28.1707,16.7843,17.5454,3.9736,40.6331
1/21/2014,29.9387,28.5602,16.9058,17.7466,4.0229,40.8431
1/17/2014,30.119,28.8316,17.0604,17.9689,4.0352,40.6631
1/16/2014,29.9725,28.7608,16.8175,17.7466,4.0352,40.6331
1/15/2014,29.6682,28.6428,16.5855,17.6513,4.0105,40.6931
1/14/2014,29.6343,28.6192,16.6076,17.7572,4.0475,40.4081
1/13/2014,30.0176,28.5012,16.5193,18.1595,4.0722,40.1981
1/10/2014,29.7696,28.395,16.4806,18.1066,4.0475,40.3481
1/9/2014,29.0708,27.8521,15.7461,17.4819,3.9489,39.9281
1/8/2014,28.7777,27.7576,15.3044,17.0371,3.9243,39.7181
1/7/2014,29.33,28.4658,15.216,17.1113,4.0229,39.8081
1/6/2014,29.4315,28.3005,15.0172,17.0901,4.0229,39.8081
1/3/2014,29.1497,27.7931,14.9509,16.6983,4.0105,39.5081
1/2/2014,28.958,27.675,14.9399,16.7512,4.0475,39.5531
12/31/2013,28.7078,27.6514,14.5754,16.37,3.9982,39.3132
12/30/2013,29.0369,27.9111,14.6638,16.5395,4.0229,39.2232
12/27/2013,28.6537,27.9347,14.412,16.2112,3.9982,39.1032
12/26/2013,28.7664,28.0881,14.4992,16.2747,3.9489,39.1182
12/24/2013,28.8589,28.2798,14.4927,16.3277,3.9603,38.9879
12/23/2013,28.8926,28.3033,14.4706,16.7195,3.9972,39.0625
12/20/2013,29.0949,27.9506,14.724,16.9207,4.0096,38.9581
12/19/2013,28.4993,27.6685,14.757,16.5289,4.0465,38.8685
12/18/2013,28.6904,27.8918,14.9663,16.963,4.1081,39.0178
12/17/2013,28.6904,27.9154,14.9735,17.4819,4.1081,38.779
12/16/2013,28.3083,27.5744,14.8231,17.1324,4.0835,38.7641
12/13/2013,28.2072,27.3863,14.746,17.0477,4.0835,38.6447
12/12/2013,27.8588,27.2687,14.702,16.7089,4.0588,38.4208
12/11/2013,28.0723,27.0689,14.7241,17.0371,4.0958,38.6745
12/10/2013,28.4319,27.6802,14.8562,17.2277,4.1328,39.0924
12/9/2013,27.915,27.1629,14.5367,16.9207,4.0958,39.0924
12/6/2013,27.724,26.8102,14.5477,16.8254,4.0896,38.585
12/5/2013,27.4543,26.2694,14.4816,16.836,4.1328,38.1969
12/4/2013,27.7352,25.7168,14.5477,16.9736,4.1205,38.3014
12/3/2013,28.151,26.5163,14.9884,17.6301,4.1451,38.6596
12/2/2013,27.8251,26.1048,14.6799,17.5666,4.1205,38.7939
11/29/2013,28.4325,27.2819,15.0523,18.085,4.1832,38.7493
11/27/2013,28.5333,27.3639,15.1073,18.1802,4.1709,38.6008
11/26/2013,28.5109,27.809,15.0743,18.413,4.1709,38.6899
11/25/2013,28.2533,27.9847,15.0304,18.4236,4.1586,38.586
11/22/2013,28.0293,26.954,14.9645,18.3495,4.1586,38.378
11/21/2013,27.5812,26.6846,14.9095,18.0215,4.1832,38.2741
11/20/2013,27.3348,26.8251,14.9205,17.8205,4.1339,37.7988
11/19/2013,27.8837,27.1765,15.1402,18.5505,4.1216,37.9325
11/18/2013,28.3317,28.1838,15.305,19.016,4.1586,37.9919
11/15/2013,27.7605,27.5513,14.9974,18.6986,4.1093,38.3929
11/14/2013,27.7605,26.9095,14.8985,18.6457,4.1093,38.185
11/13/2013,27.066,26.0638,14.7008,18.0003,4.0477,37.7839
11/12/2013,26.7748,25.5719,14.5909,17.7993,4.0477,37.2641
11/11/2013,26.6852,26.4035,14.7337,17.7358,4.0723,37.4572
11/8/2013,26.898,27.1414,14.6239,17.958,4.0477,37.977
11/7/2013,28.1525,28.1252,15.4149,18.9737,4.1216,38.2147
11/6/2013,27.8949,28.4298,15.1512,18.815,4.097,38.1255
11/5/2013,27.7493,28.5235,15.0743,18.1379,4.0723,37.7245
11/4/2013,28.2981,29.1911,15.2721,18.6034,4.0723,38.0958
11/1/2013,28.2645,29.2145,15.1842,18.5399,4.0477,37.8582
10/31/2013,28.6106,29.9062,15.5924,19.3455,4.0858,38.0945
10/30/2013,28.7892,29.4512,15.4719,19.578,4.0735,38.0205
10/29/2013,29.046,29.8362,15.5267,19.7365,4.0735,38.5822
10/28/2013,28.8674,30.3379,15.3952,19.8105,4.0735,38.3605
10/25/2013,28.7446,30.2562,15.2308,19.8634,4.0489,38.3901
10/24/2013,28.7557,30.2679,15.1979,19.5992,4.0242,38.3457
10/23/2013,28.8897,30.3869,14.8144,19.5569,4.0365,38.3014
10/22/2013,28.9232,30.0112,14.3432,19.6097,4.0673,38.1831
10/21/2013,28.1417,29.7545,13.8063,19.0073,3.9873,37.7693
10/18/2013,28.4766,30.0229,13.9049,19.1024,3.9873,38.0797
10/17/2013,28.3092,29.9412,13.7844,18.9333,3.9873,37.7988
10/16/2013,27.3714,28.8562,13.3461,18.4683,3.9503,37.1337
10/15/2013,26.4336,28.2262,12.7325,18.2252,3.9134,36.4095
10/14/2013,26.4113,28.2729,12.9275,17.9927,3.8764,36.4538
10/11/2013,26.802,28.1212,13.2694,18.5105,3.9134,36.2469
10/10/2013,26.6346,27.8062,13.5433,18.5338,3.9072,35.9956
10/9/2013,26.4559,27.5962,13.631,18.6268,3.9134,35.3748
10/8/2013,26.7239,27.6896,13.7077,18.6162,3.8764,35.2566
10/7/2013,26.7462,27.3629,13.9707,18.9333,3.9626,35.3157
10/4/2013,26.5229,26.8379,14.0255,18.8013,3.9626,35.6704
10/3/2013,26.6457,26.5112,14.146,19.0601,3.9996,35.434
10/2/2013,26.5787,26.5812,14.2117,18.9756,3.9996,35.3453
10/1/2013,26.1992,26.8729,14.0145,18.7853,3.9873,35.2862
9/30/2013,26.3265,26.6931,14.2053,18.936,4.0138,34.7055
9/27/2013,26.6047,26.8,14.096,18.7142,3.9892,35.0879
9/26/2013,26.7048,27.6251,14.096,18.6825,3.9276,35.235
9/25/2013,27.022,27.4159,14.1069,18.8515,3.9769,35.3085
9/24/2013,26.6269,27.5554,13.9758,18.7459,3.9399,35.5439
9/23/2013,26.3042,27.5321,13.6588,18.7248,3.9276,35.8381
9/20/2013,25.5609,27.7413,13.4839,18.3127,3.903,35.8528
9/19/2013,25.4474,27.9505,13.3855,17.9852,3.8907,36.0146
9/18/2013,26.2486,28.564,13.4839,18.3656,3.9276,36.4117
9/17/2013,24.4236,25.5915,12.3691,16.8126,3.7922,35.1173
9/16/2013,24.0897,24.9176,11.9395,16.3583,3.7552,34.6761
9/13/2013,23.9451,23.6277,11.4182,16.0413,3.6813,33.9406
9/12/2013,23.8672,23.8253,11.3307,16.0519,3.6813,34.0436
9/11/2013,23.9562,23.1745,10.9919,15.9991,3.6813,34.2054
9/10/2013,23.3775,22.4308,10.7843,15.3441,3.6321,34.0289
9/9/2013,23.9228,23.0118,10.675,15.5342,3.669,33.5582
9/6/2013,23.6001,23.1397,10.6422,15.323,3.6444,33.2199
9/5/2013,23.422,22.0822,10.4236,14.8476,3.5459,32.7786
9/4/2013,24.4458,21.9195,10.8936,15.6822,3.6444,33.4552
9/3/2013,24.9021,21.9079,10.828,16.2738,3.7429,32.9551
8/30/2013,25.3947,22.8208,11.0955,16.8828,3.7828,33.6574
8/29/2013,25.3947,22.6704,11.0737,17.2416,3.7705,33.7745
8/28/2013,25.2727,22.5778,11.0301,17.4,3.7459,33.2331
8/27/2013,25.2505,23.3414,11.27,17.8327,3.8075,32.7356
8/26/2013,24.7181,23.8505,11.2754,17.115,3.7582,33.5989
8/23/2013,24.463,23.6307,11.5316,16.7033,3.7213,33.5843
8/22/2013,23.6311,22.9481,11.041,15.8906,3.7213,33.0283
8/21/2013,23.0654,22.7745,11.0519,15.8379,3.7582,32.3113
8/20/2013,23.8086,23.1679,11.3681,16.6611,3.8198,32.7942
8/19/2013,23.0543,23.5728,10.8012,15.9434,3.7952,31.5798
8/16/2013,23.7309,24.6603,11.0846,16.64,3.8198,32.4577
8/15/2013,24.3521,25.3892,11.5534,17.1889,3.8075,32.9112
8/14/2013,25.2394,25.7016,12.1312,18.0332,3.8444,33.5989
8/13/2013,25.4502,25.9098,12.1639,18.2866,3.8444,33.8623
8/12/2013,26.3486,26.9511,12.8834,19.3315,3.8936,33.8623
8/9/2013,26.4152,27.0089,12.7308,19.6481,3.8936,33.9793
